fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
37770,US,,,cbsa,,iso1:us#cbsa:37770,,20306,,other,23.9,,0.74,0.64,,,,2,4,2,4,0,,4,5969,94,,,,34,8,2,,,,,,4,,17033,14107,2022-07-28,,0.839,0.695,0,29321,3,3504,0.173,167.4,,,6500,3866,311,567,509,55,0.049,,8,396,17.0,,1
37780,US,,,cbsa,,iso1:us#cbsa:37780,,16145,,other,51.3,,0.78,0.6,,,,3,4,3,4,0,,4,5227,75,,,,27,5,1,,2,0,1,,9,,28739,12372,2022-07-28,,0.95,0.766,0,44902,3,3239,0.201,359.2,,,2169,1705,95,273,226,22,0.023,,7,137,7.8,,1
37800,US,,,cbsa,,iso1:us#cbsa:37800,,33253,,other,17.6,,0.92,0.67,,,,2,4,2,4,1,,4,7999,127,,,,41,21,0,,4,0,0,,41,,19147,17785,2022-07-28,,0.576,0.535,0,27489,3,9836,0.296,123.3,,,1166,967,52,101,90,6,0.047,,5,67,8.6,,0
37860,US,,,cbsa,,iso1:us#cbsa:37860,,502629,0.241,other,42.6,,1.27,0.1,,,0.76,3,3,3,4,2,,1,136941,1982,,,,1428,1021,82,,147,112,7,,2998,,333682,279599,2022-07-28,,0.664,0.556,0,,3,107527,0.214,298.2,,,4234,2972,229,460,338,22,0.051,,139,398,21.8,,2
37900,US,,,cbsa,,iso1:us#cbsa:37900,,400561,0.134,other,26.9,,0.96,0.15,,,,3,2,3,4,1,,4,121841,1396,,,,1313,915,52,,,,,,25,,257649,240757,2022-07-28,,0.643,0.601,0,396042,3,133011,0.332,188.0,,,6022,4096,233,612,367,23,0.038,,230,317,19.2,,1
37940,US,,,cbsa,,iso1:us#cbsa:37940,,35516,0.13,other,30.6,,0.98,0.55,,,0.75,3,2,3,4,1,,1,9688,162,,,,35,13,2,,4,3,1,,28,,16069,14789,2022-07-28,,0.452,0.416,0,,3,6304,0.177,214.0,,,131,103,11,16,15,3,0.087,,7,12,9.8,,1
37980,US,,,cbsa,,iso1:us#cbsa:37980,,6102434,0.145,other,26.4,,1.15,0.1,,,,3,2,3,4,2,,4,1428954,18801,,,,,,,,,,,,5446,,5171424,4310553,2022-07-28,,0.847,0.706,30,,3,2094670,0.343,185.1,,,67365,50347,2851,8272,5143,290,,,,3449,,,
38060,US,,,cbsa,,iso1:us#cbsa:38060,,4948203,0.293,other,30.5,,1.13,0.1,,,0.65,3,3,3,4,2,,0,1525138,19309,,,,9668,7278,356,,1080,700,37,,10548,,3366722,2873429,2022-07-28,,0.68,0.581,42,6586775,3,1237752,0.25,213.2,,,20488,15497,816,2325,1527,88,0.042,,485,1090,11.7,,2
38100,US,,,cbsa,,iso1:us#cbsa:38100,,55535,0.27,other,39.1,,0.99,0.27,,,0.6,3,3,3,4,1,,0,16235,278,,,,67,30,3,,6,3,0,,0,,32075,27110,2022-07-28,,0.578,0.488,0,55741,3,9644,0.174,273.7,,,879,532,50,124,63,5,0.057,,5,88,23.7,,2
38180,US,,,cbsa,,iso1:us#cbsa:38180,,20624,0.149,other,24.9,,0.86,0.64,,,,2,2,2,4,0,,4,5231,66,,,,,,,,,,,,36,,17793,14708,2022-07-28,,0.863,0.713,0,6410,3,6963,0.338,174.6,,,86,42,6,12,5,1,0.116,,,20,43.5,,2
38220,US,,,cbsa,,iso1:us#cbsa:38220,,87804,,other,49.1,,1.01,0.22,,,,3,4,3,4,1,,4,27671,386,,,,,,,,,,,,109,,48961,39358,2022-07-28,,0.558,0.448,0,,3,14650,0.167,343.9,,,1023,648,37,78,45,1,0.034,,,81,14.8,,2
38240,US,,,cbsa,,iso1:us#cbsa:38240,,100880,0.397,other,44.7,,1.23,0.24,,,0.77,3,3,3,4,2,,1,26982,333,,,,400,316,21,,54,41,4,,316,,63192,58850,2022-07-28,,0.626,0.583,0,,3,39201,0.389,313.2,,,461,353,23,58,44,4,0.05,,16,20,8.3,,1
38260,US,,,cbsa,,iso1:us#cbsa:38260,,38818,0.369,other,54.1,,1.17,0.34,,,0.46,3,3,3,4,2,,0,12967,134,,,,105,44,6,,16,7,2,,147,,20738,18566,2022-07-28,,0.534,0.478,0,,3,8890,0.229,378.7,,,105,44,6,16,7,2,0.057,,10,10,22.2,,2
38300,US,,,cbsa,,iso1:us#cbsa:38300,,2317600,0.177,other,30.2,,1.23,0.1,,,0.81,3,2,3,4,2,,2,584941,8100,,,,6266,5021,250,,689,555,27,,4907,,1742431,1497027,2022-07-28,,0.752,0.646,19,,3,771998,0.333,211.7,,,30408,24393,1195,3394,2717,136,0.04,,999,1039,9.2,,1
38340,US,,,cbsa,,iso1:us#cbsa:38340,,124944,0.076,other,24.8,,0.88,0.34,,,0.37,2,1,2,4,0,,0,29550,398,,,,300,201,8,,20,7,1,,0,,93935,75191,2022-07-28,,0.752,0.602,0,,3,48864,0.391,173.7,,,405,275,18,26,12,1,0.046,,8,12,7.3,,0
38380,US,,,cbsa,,iso1:us#cbsa:38380,,33406,,other,52.6,,1.05,0.4,,,0.25,3,4,3,4,1,,0,7084,247,,,,49,13,0,,4,1,0,,20,,17223,15159,2022-07-28,,0.516,0.454,0,34306,3,5324,0.159,368.2,,,111,19,0,4,1,0,0.006,,4,15,30.0,,2
38420,US,,,cbsa,,iso1:us#cbsa:38420,,51439,0.193,other,32.2,,1.0,0.38,,,,3,2,3,4,1,,4,13889,150,,,,57,24,2,,,,,,15,,31204,28682,2022-07-28,,0.607,0.558,0,,3,16064,0.312,225.5,,,1495,1195,75,126,106,4,0.048,,10,59,10.8,,2
38460,US,,,cbsa,,iso1:us#cbsa:38460,,80485,0.143,other,16.9,,0.9,0.4,,,0.92,2,2,2,4,0,,3,19559,95,,,,175,163,21,,8,8,0,,11,,63532,58969,2022-07-28,,0.789,0.733,0,,3,34462,0.428,118.0,,,284,233,24,20,13,0,0.079,,18,18,13.1,,1
38500,US,,,cbsa,,iso1:us#cbsa:38500,,46258,0.17,other,17.0,,0.82,0.63,,,,2,2,2,4,0,,4,12838,200,,,,66,23,3,,5,0,0,,27,,23501,21294,2022-07-28,,0.508,0.46,1,,3,10237,0.221,118.9,,,769,589,34,56,38,1,0.047,,4,42,12.8,,1
38540,US,,,cbsa,,iso1:us#cbsa:38540,,95489,0.195,other,26.2,,1.0,0.29,,,,3,2,3,4,1,,4,23842,275,,,,175,127,33,,,,,,72,,57344,51421,2022-07-28,,0.601,0.539,0,,3,22529,0.236,183.3,,,567,367,19,53,34,2,0.034,,13,30,7.1,,0
38580,US,,,cbsa,,iso1:us#cbsa:38580,,56414,0.203,other,61.5,,1.01,0.29,,,0.79,3,3,3,4,1,,1,15921,227,,,,97,67,9,,11,8,2,,21,,31165,27609,2022-07-28,,0.552,0.489,0,,3,12314,0.218,430.7,,,220,156,19,22,17,4,0.072,,14,22,10.7,,2
38620,US,,,cbsa,,iso1:us#cbsa:38620,,43538,0.273,other,43.6,,0.83,0.44,,,0.84,3,3,3,4,0,,2,12991,217,,,,53,31,2,,6,5,0,,0,,22554,19044,2022-07-28,,0.518,0.437,0,,3,8468,0.194,305.5,,,383,172,6,35,17,0,0.018,,4,10,9.9,,1
38660,US,,,cbsa,,iso1:us#cbsa:38660,,215295,0.406,other,81.4,,1.02,0.12,,,,5,3,5,4,1,,4,53017,,,,,,,,,,,,,178,,207177,184170,2022-07-28,,0.95,0.855,,,3,116511,0.541,569.9,,,,,,,,,0.037,,,,6.1,,1
38700,US,,,cbsa,,iso1:us#cbsa:38700,,35648,0.088,other,26.4,,0.82,0.48,,,0.53,3,1,3,4,0,,0,11745,148,,,,44,15,0,,7,3,1,,8,,19548,18228,2022-07-28,,0.548,0.511,0,30301,3,9834,0.276,185.1,,,275,102,6,31,11,1,0.023,,8,5,9.9,,0
38740,US,,,cbsa,,iso1:us#cbsa:38740,,55766,0.498,other,44.3,,1.01,0.36,,,,3,3,3,4,1,,4,13591,237,,,,,,,,,,,,0,,22319,18817,2022-07-28,,0.4,0.337,0,,3,7298,0.131,310.2,,,1334,1058,67,131,80,5,0.049,,,104,14.8,,2
38780,US,,,cbsa,,iso1:us#cbsa:38780,,18500,0.288,other,94.2,,1.25,0.49,,,,5,3,5,4,2,,4,5425,106,,,,6,1,0,,,,,,20,0,7634,6741,2022-07-28,,0.413,0.364,0,0,3,,,659.5,,,116,24,3,5,4,0,0.032,,4,8,11.6,,2
38820,US,,,cbsa,,iso1:us#cbsa:38820,,77331,0.088,other,26.2,,0.98,0.33,,,1.0,3,1,3,4,1,,3,13943,159,,,,72,56,4,,5,5,1,,70,,58287,53494,2022-07-28,,0.754,0.692,0,,3,34564,0.447,183.6,,,90,71,4,9,9,1,0.051,,11,11,6.4,,0
38860,US,,,cbsa,,iso1:us#cbsa:38860,,538500,0.094,other,17.0,,0.98,0.16,,,,2,1,2,4,1,,4,109420,732,,,,,,,,,,,,96,,528463,461527,2022-07-28,,0.95,0.8,0,1222300,3,280240,0.52,118.7,,,2527,1985,173,255,196,30,0.067,,,64,6.6,,0
38900,US,,,cbsa,,iso1:us#cbsa:38900,,2492412,0.109,other,26.2,,0.94,0.1,,,0.83,3,2,3,4,1,,2,462912,3845,,,,3653,3167,267,,383,318,28,,730,,2050785,1835372,2022-07-28,,0.823,0.736,15,,3,1057038,0.424,183.2,,,19404,16849,1451,2041,1680,153,0.074,,249,1373,10.2,,1
